Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8,Channel_9,Channel_10,Channel_11,Channel_12,Channel_13,Channel_14,Channel_15,Channel_16,Palm_tip_x,Thumb_tip_x,Index_tip_x,Middle_tip_x,Ring_tip_x,Pinky_tip_x,Palm_tip_y,Thumb_tip_y,Index_tip_y,Middle_tip_y,Ring_tip_y,Pinky_tip_y,Palm_tip_z,Thumb_tip_z,Index_tip_z,Middle_tip_z,Ring_tip_z,Pinky_tip_z
32,37,56,34,29,78,37,34,43,54,160,84,51,78,156,32,-43.03097152709961,-29.34661293029785,-20.17897605895996,-68.07039642333984,-68.9742660522461,-61.4745979309082,-7.475804328918457,-42.692222595214844,-76.43424224853516,-101.78895568847656,-98.76710510253906,-83.07427978515625,112.5082015991211,142.4733123779297,153.49990844726562,138.2521514892578,111.64163970947266,88.60707092285156
32,39,50,33,31,80,37,32,44,49,157,81,53,86,179,31,-38.39856719970703,-20.421466827392578,-7.194258213043213,-53.676536560058594,-54.37871551513672,-49.722801208496094,-10.67745304107666,-44.16206359863281,-77.07222747802734,-107.4572525024414,-104.17082977294922,-87.5443115234375,113.9061050415039,143.1937255859375,153.62319946289062,138.94088745117188,113.30342864990234,90.75296783447266
32,38,49,30,33,95,39,33,42,47,132,70,54,85,179,32,-35.80577087402344,-16.401710510253906,-0.8931991457939148,-45.9089241027832,-46.514713287353516,-43.17505645751953,-11.438570976257324,-43.6273307800293,-76.0345458984375,-108.85761260986328,-105.57646942138672,-88.79635620117188,115.125732421875,144.74478149414062,154.73208618164062,140.37979125976562,115.14549255371094,92.61474609375
29,38,48,31,34,95,41,36,38,42,131,66,50,81,173,32,-33.4512939453125,-12.966692924499512,5.205578327178955,-37.62955093383789,-37.49460220336914,-35.71131896972656,-11.483980178833008,-42.19133377075195,-73.75799560546875,-109.30016326904297,-105.86280059814453,-89.1180191040039,116.01757049560547,146.4530487060547,155.87388610839844,141.39637756347656,116.9300537109375,94.20015716552734
29,40,53,35,32,93,35,37,34,40,110,56,47,80,164,36,-30.556623458862305,-7.209731101989746,14.179941177368164,-26.487476348876953,-26.705455780029297,-27.301897048950195,-11.125236511230469,-39.89221954345703,-70.01512145996094,-108.88135528564453,-105.30968475341797,-88.74268341064453,117.09012603759766,147.36968994140625,155.7200469970703,142.83834838867188,119.0141830444336,96.11003875732422
28,39,52,33,34,98,38,39,35,38,108,54,45,75,162,35,-28.509584426879883,-3.166792631149292,20.602529525756836,-17.834701538085938,-18.071325302124023,-20.401729583740234,-10.850632667541504,-37.72383499145508,-66.36903381347656,-107.97417449951172,-104.35974884033203,-88.228515625,117.58438110351562,148.01486206054688,155.89952087402344,143.9419708251953,120.61651611328125,97.43022918701172
30,38,51,32,33,104,43,44,35,37,106,51,43,74,146,36,-26.5147762298584,0.34718000888824463,25.954038619995117,-10.411676406860352,-10.50671100616455,-14.298419952392578,-10.45445442199707,-35.74805450439453,-63.042701721191406,-106.80277252197266,-102.9834213256836,-87.32998657226562,117.73374938964844,148.2305908203125,155.74049377441406,144.27272033691406,121.4882583618164,97.95169830322266
30,42,49,32,32,92,44,44,38,34,92,47,44,75,151,37,-25.315765380859375,1.7155249118804932,28.587251663208008,-5.3614044189453125,-4.408379554748535,-8.763025283813477,-10.40544319152832,-34.30445861816406,-60.3117790222168,-105.87969207763672,-101.7418212890625,-86.60073852539062,117.47940826416016,148.95004272460938,157.0708770751953,144.6334686279297,122.30229187011719,98.34307861328125
33,42,47,33,32,95,44,59,40,35,83,48,44,71,132,37,-22.310916900634766,3.9221842288970947,33.31736373901367,7.985447406768799,10.859787940979004,6.49930477142334,-10.728869438171387,-32.30513381958008,-54.89559555053711,-103.56501007080078,-98.07633209228516,-83.03753662109375,117.86151885986328,151.62596130371094,161.6758270263672,144.06698608398438,122.84410858154297,98.77429962158203
36,42,35,34,38,92,48,61,39,31,58,38,43,63,128,33,-19.263933181762695,6.909209251403809,37.934085845947266,20.420177459716797,22.73465919494629,18.130210876464844,-10.875921249389648,-30.08466148376465,-49.66097640991211,-99.25385284423828,-93.98528289794922,-79.41339111328125,118.2579345703125,153.47702026367188,165.0510711669922,145.73922729492188,125.19906616210938,100.8675765991211
38,45,34,35,40,90,46,66,39,32,57,37,47,72,129,38,-16.256223678588867,9.491034507751465,41.73210906982422,31.9881534576416,34.11144256591797,29.418106079101562,-10.461405754089355,-26.692697525024414,-42.814788818359375,-92.85092163085938,-87.99505615234375,-74.42488861083984,118.55944061279297,155.55413818359375,169.12303161621094,149.47467041015625,129.60968017578125,104.52375793457031
40,49,37,38,44,91,44,62,39,33,59,37,52,71,136,44,-12.044360160827637,13.590791702270508,46.97834777832031,45.49234390258789,47.542388916015625,42.170021057128906,-10.765589714050293,-23.8997859954834,-35.88215255737305,-85.37447357177734,-80.41825103759766,-68.09510803222656,118.54073333740234,156.82723999023438,171.94578552246094,152.1847381591797,132.9071044921875,107.0738525390625
40,47,37,38,49,108,50,62,44,34,55,37,58,73,135,46,-4.69161319732666,20.727407455444336,55.02496337890625,64.41800689697266,65.97545623779297,59.87473678588867,-8.456180572509766,-17.413278579711914,-23.339630126953125,-69.61370849609375,-64.69957733154297,-54.11344909667969,119.03811645507812,158.66293334960938,175.43052673339844,156.27163696289062,137.68362426757812,110.83718872070312
40,48,38,39,52,113,48,70,62,42,61,34,65,76,164,52,-4.69161319732666,20.727407455444336,55.02496337890625,64.41800689697266,65.97545623779297,59.87473678588867,-8.456180572509766,-17.413278579711914,-23.339630126953125,-69.61370849609375,-64.69957733154297,-54.11344909667969,119.03811645507812,158.66293334960938,175.43052673339844,156.27163696289062,137.68362426757812,110.83718872070312
41,45,42,33,49,115,55,74,66,43,62,36,68,82,173,54,1.6158956289291382,27.264217376708984,61.84751510620117,78.85600280761719,79.55740356445312,72.84969329833984,-4.243198394775391,-10.789281845092773,-12.047944068908691,-52.443538665771484,-49.24950408935547,-37.931968688964844,117.71200561523438,157.66973876953125,174.98275756835938,155.98008728027344,136.81259155273438,110.5281982421875
38,42,42,33,48,111,56,70,65,42,61,37,74,82,182,52,6.233998775482178,32.51617431640625,67.09314727783203,88.6092758178711,88.86178588867188,80.83397674560547,-0.042691729962825775,-4.323453426361084,-1.8650946617126465,-39.07185363769531,-33.705631256103516,-24.936891555786133,116.77037811279297,156.6276397705078,173.88455200195312,154.45265197753906,136.3226318359375,109.32830810546875
37,36,42,32,46,115,57,73,68,41,64,35,72,80,172,47,8.931539535522461,34.99627685546875,69.11627197265625,93.52334594726562,93.40164184570312,85.30509185791016,3.479268789291382,0.6579020023345947,5.598034381866455,-27.89362335205078,-20.675369262695312,-14.419610977172852,116.26404571533203,156.39752197265625,174.08242797851562,155.1206817626953,137.90451049804688,110.14253997802734
36,35,43,32,43,103,55,75,69,44,59,36,65,80,164,45,11.287826538085938,36.89562225341797,70.56694793701172,95.73092651367188,95.76319885253906,88.37408447265625,6.869929313659668,4.8014678955078125,11.090551376342773,-17.12070083618164,-11.198431015014648,-5.209986209869385,116.69190979003906,157.16802978515625,175.328857421875,158.2603302001953,140.867919921875,112.71958923339844
33,32,40,33,41,103,59,61,53,38,57,39,56,75,148,40,14.444989204406738,41.55659484863281,75.48541259765625,100.65232849121094,100.12666320800781,91.69454956054688,10.982662200927734,10.732329368591309,19.10662078857422,-4.741673469543457,2.470924139022827,5.381779670715332,116.81385803222656,156.35572814941406,173.1932373046875,156.86044311523438,138.51416015625,111.21676635742188
30,34,36,34,45,109,52,59,47,38,59,36,54,70,134,40,16.86038589477539,45.3358039855957,84.03409576416016,104.39152526855469,103.09625244140625,93.7000503540039,13.981884002685547,15.39019775390625,14.897577285766602,4.590003967285156,12.442073822021484,13.72400188446045,116.83704376220703,155.3872528076172,170.5683135986328,154.77383422851562,135.8638916015625,109.501708984375
30,34,33,32,51,116,56,59,52,44,58,33,47,71,119,40,20.936616897583008,51.97508239746094,95.00759887695312,109.2637939453125,106.85787963867188,96.16792297363281,19.356355667114258,23.696491241455078,19.366565704345703,21.111793518066406,27.583372116088867,26.630661010742188,116.8099136352539,153.10403442382812,165.12826538085938,150.391845703125,130.44004821777344,105.25977325439453
29,36,33,34,50,115,55,56,52,45,53,35,53,76,154,41,22.948104858398438,55.14420700073242,98.9465560913086,111.33478546142578,108.03225708007812,96.72708129882812,22.212541580200195,27.896318435668945,24.732250213623047,29.20091438293457,35.49762725830078,33.83985900878906,116.4543228149414,151.5376434326172,161.94198608398438,147.50413513183594,127.4825668334961,103.10828399658203
29,36,31,35,51,121,52,53,55,43,54,32,60,75,167,46,26.019210815429688,59.650508880615234,104.11739349365234,114.56909942626953,110.17225646972656,97.87360382080078,25.722070693969727,33.074214935302734,31.203887939453125,37.67522048950195,43.51121139526367,41.14778137207031,116.41250610351562,149.80186462402344,158.12380981445312,143.75047302246094,123.70684814453125,100.51712036132812
30,37,36,31,50,127,48,50,59,42,50,33,60,73,158,47,27.66200828552246,62.457088470458984,107.2476806640625,115.95861053466797,110.07951354980469,96.99803924560547,28.565288543701172,38.69023132324219,37.967140197753906,45.24717330932617,50.506954193115234,46.5803337097168,114.1293716430664,145.5456085205078,152.2307891845703,137.6601104736328,117.84513854980469,96.34557342529297
33,39,37,33,52,129,53,61,62,40,49,34,59,72,180,43,29.121723175048828,64.21642303466797,108.90269470214844,116.4887466430664,109.50203704833984,96.55703735351562,31.07956314086914,42.32597351074219,43.506500244140625,51.73407745361328,57.49413299560547,52.76102828979492,113.90348815917969,144.60015869140625,150.45301818847656,136.12628173828125,116.79531860351562,95.90361022949219
39,41,39,34,45,123,53,69,58,37,49,35,56,59,177,41,30.13555335998535,65.45750427246094,109.69482421875,116.24395751953125,108.57353210449219,95.80016326904297,32.798622131347656,45.49895095825195,48.867637634277344,57.492210388183594,62.910526275634766,57.0612678527832,112.85240173339844,142.7132568359375,147.80882263183594,133.75576782226562,114.5677719116211,94.30475616455078
42,40,39,31,45,118,51,69,59,36,47,34,49,51,147,40,33.444679260253906,68.92694091796875,111.90865325927734,116.42615509033203,108.70146942138672,96.44991302490234,36.178199768066406,49.39966583251953,56.35756301879883,66.8053970336914,71.56858825683594,65.29156494140625,113.71721649169922,143.16534423828125,147.55072021484375,134.67745971679688,115.7757568359375,95.50041198730469
44,39,37,31,43,110,51,71,50,39,55,37,42,44,134,33,34.28706741333008,69.91470336914062,111.71724700927734,116.03780364990234,108.23918914794922,96.232421875,37.4713020324707,51.161376953125,60.42222213745117,70.53298950195312,74.92216491699219,68.22676086425781,113.4008560180664,142.45982360839844,146.47235107421875,133.88938903808594,115.07098388671875,94.73036193847656
44,36,35,32,43,100,50,68,45,39,59,47,45,45,127,30,34.9042854309082,70.73941802978516,111.39305877685547,115.55534362792969,107.59141540527344,96.0917739868164,38.19460678100586,52.26320266723633,63.45815658569336,73.2418441772461,77.35662078857422,69.93920135498047,113.1115951538086,141.73431396484375,145.36549377441406,133.02781677246094,114.36915588378906,93.76679992675781
41,34,36,33,35,84,40,53,41,41,61,49,50,48,84,28,35.26872253417969,71.2296371459961,110.93263244628906,115.06334686279297,107.11080932617188,95.85010528564453,38.554264068603516,52.79423522949219,65.41609954833984,74.91424560546875,78.80903625488281,71.10889434814453,112.9297866821289,141.31187438964844,144.75067138671875,132.67733764648438,114.04163360595703,93.3357925415039
38,32,37,34,36,82,34,38,41,42,85,56,49,52,74,30,35.65911102294922,71.76045227050781,110.63473510742188,114.87533569335938,107.10606384277344,95.8101806640625,38.56270217895508,52.783016204833984,66.48135375976562,75.65084075927734,79.28154754638672,71.63420867919922,112.80557250976562,141.0215606689453,144.34637451171875,132.48843383789062,113.7811050415039,93.12920379638672
35,34,35,35,35,78,38,36,35,43,99,65,49,48,61,27,36.043819427490234,72.33665466308594,110.64276885986328,114.83746337890625,107.48670196533203,96.1176986694336,38.27105712890625,52.13922882080078,66.40575408935547,75.52085876464844,78.8202896118164,71.36756134033203,112.95060729980469,141.0988311767578,144.40328979492188,132.8298797607422,113.97208404541016,93.32283020019531
33,35,40,38,36,64,34,35,34,39,97,65,49,50,51,32,36.469303131103516,73.36027526855469,111.45133972167969,115.36885070800781,108.87632751464844,97.02377319335938,37.252384185791016,49.934993743896484,63.971309661865234,73.36027526855469,76.05796813964844,69.2778549194336,113.07605743408203,141.0076446533203,144.1371612548828,132.988037109375,113.7901611328125,93.25260162353516
37,36,42,40,35,53,32,33,33,37,106,64,49,54,50,35,37.521728515625,76.40717315673828,114.92777252197266,119.13603973388672,114.50165557861328,101.04823303222656,30.700071334838867,38.00587844848633,48.82964324951172,58.331199645996094,59.96108627319336,55.50807189941406,112.94087219238281,140.08480834960938,142.6195831298828,132.24331665039062,112.19922637939453,92.08341979980469
35,35,46,38,33,58,34,32,31,35,112,63,53,52,47,36,37.42911148071289,76.9083251953125,115.91692352294922,121.05299377441406,116.96871185302734,103.0331802368164,25.354530334472656,29.253549575805664,37.15763854980469,45.881832122802734,47.14019012451172,43.91079330444336,112.60364532470703,139.59564208984375,142.0072021484375,131.6177520751953,111.29471588134766,91.17029571533203
36,35,44,42,30,52,34,34,31,34,113,65,55,56,43,36,38.6302604675293,78.6997299194336,118.02469635009766,123.83309936523438,120.17322540283203,105.12440490722656,19.039121627807617,19.197425842285156,24.556169509887695,32.72751235961914,33.797332763671875,33.22904968261719,111.28766632080078,137.68690490722656,139.6833038330078,129.3874969482422,108.43317413330078,89.20616912841797
37,34,46,42,30,44,28,39,32,33,108,61,56,53,39,36,37.262088775634766,77.36786651611328,116.8848648071289,123.48129272460938,120.44534301757812,104.60932159423828,13.296710014343262,8.880220413208008,11.053643226623535,18.585174560546875,19.161989212036133,22.198719024658203,110.78678894042969,136.7608642578125,138.59169006347656,128.4586944580078,106.49044036865234,88.51953887939453
39,36,46,39,30,46,29,36,32,37,110,63,60,60,43,33,34.22536849975586,72.79034423828125,112.15459442138672,119.73409271240234,118.14940643310547,102.80561828613281,8.682809829711914,-0.10982391983270645,-2.1218998432159424,4.7845988273620605,2.862143039703369,9.497841835021973,111.31840515136719,138.48794555664062,141.50344848632812,131.71771240234375,108.09463500976562,90.916015625
37,38,48,41,30,47,29,38,35,44,122,65,63,60,47,31,31.674699783325195,68.7521743774414,107.55010223388672,115.95091247558594,114.68104553222656,100.19309997558594,4.631801128387451,-7.9951982498168945,-13.685372352600098,-8.053001403808594,-12.45355224609375,-2.6448826789855957,111.37055969238281,139.0957794189453,142.6431121826172,132.91184997558594,108.01167297363281,91.54666900634766
35,39,45,39,31,34,29,42,43,47,127,62,59,65,50,30,24.68232536315918,58.16447448730469,94.49784088134766,103.83274841308594,100.3298110961914,88.82560729980469,-4.475275993347168,-24.723222732543945,-39.56861877441406,-34.9919319152832,-44.292171478271484,-30.098594665527344,112.48401641845703,140.26992797851562,143.53709411621094,133.9078826904297,107.5572738647461,91.25696563720703
32,40,52,34,34,34,35,47,45,49,137,55,65,73,46,33,19.542734146118164,50.20535659790039,84.87113952636719,94.84691619873047,90.47108459472656,81.34160614013672,-7.871642112731934,-31.802413940429688,-50.12628936767578,-46.197410583496094,-56.4548454284668,-39.67575454711914,112.50316619873047,140.6157684326172,144.3848114013672,135.11676025390625,107.66987609863281,91.7472152709961
32,49,54,34,36,36,36,41,46,56,166,71,70,77,49,35,14.049436569213867,40.27016067504883,72.76776885986328,83.69926452636719,79.94120788574219,73.83026123046875,-12.237203598022461,-39.77876663208008,-61.3692512512207,-58.12623977661133,-68.0531997680664,-49.71928405761719,111.77027130126953,141.04885864257812,146.5205078125,138.12367248535156,109.66333770751953,93.5359115600586
33,54,57,37,37,34,35,42,48,55,185,73,70,77,50,33,9.254652976989746,31.86932373046875,62.203208923339844,73.6763916015625,69.8059310913086,66.14418029785156,-14.976766586303711,-44.59722900390625,-68.83982849121094,-66.67481994628906,-76.86042022705078,-57.912837982177734,111.77998352050781,142.02243041992188,148.71658325195312,140.74221801757812,111.85089874267578,95.32086181640625
33,53,59,35,35,35,37,43,48,51,178,71,65,77,48,33,3.9827823638916016,24.470298767089844,53.35652160644531,64.9930419921875,60.57265853881836,58.530372619628906,-16.579832077026367,-46.985939025878906,-72.73188018798828,-71.57157135009766,-82.37334442138672,-63.169681549072266,112.25370788574219,143.22512817382812,150.69859313964844,142.82080078125,113.71514129638672,96.8003158569336
37,52,62,36,39,37,37,40,47,59,179,92,68,87,43,37,-1.9220466613769531,15.738102912902832,42.46208190917969,54.12893295288086,48.850006103515625,48.803077697753906,-18.15240478515625,-49.65492248535156,-77.45357513427734,-77.66365814208984,-88.71770477294922,-69.468505859375,112.88207244873047,144.49383544921875,152.65652465820312,144.83189392089844,115.63507843017578,98.24541473388672
35,53,63,38,40,40,31,33,53,69,193,114,64,92,56,37,-12.626957893371582,2.8192625045776367,26.792295455932617,36.83735656738281,28.703121185302734,31.07378578186035,-18.938993453979492,-52.318843841552734,-82.82144927978516,-86.41392517089844,-96.03376007080078,-76.11143493652344,114.31108093261719,145.14898681640625,152.17015075683594,143.11448669433594,114.16331481933594,96.59513854980469
36,54,66,40,45,43,32,35,55,75,250,133,72,99,60,39,-12.626957893371582,2.8192625045776367,26.792295455932617,36.83735656738281,28.703121185302734,31.07378578186035,-18.938993453979492,-52.318843841552734,-82.82144927978516,-86.41392517089844,-96.03376007080078,-76.11143493652344,114.31108093261719,145.14898681640625,152.17015075683594,143.11448669433594,114.16331481933594,96.59513854980469
36,48,66,43,43,45,37,36,67,108,326,162,86,109,61,42,-25.19489288330078,-14.333915710449219,4.697594165802002,10.66384220123291,1.6042321920394897,7.2201337814331055,-16.338726043701172,-52.46853256225586,-86.55137634277344,-94.90730285644531,-99.93921661376953,-80.06224822998047,115.4116439819336,145.08697509765625,150.68777465820312,139.6859893798828,111.90216064453125,94.14458465576172
33,60,73,44,45,45,38,36,70,120,363,177,106,122,64,44,-30.497385025024414,-22.663795471191406,-7.377019882202148,-7.051427364349365,-14.471835136413574,-6.863317489624023,-12.363731384277344,-50.17708206176758,-86.29695892333984,-98.13365936279297,-98.73468017578125,-79.07475280761719,116.1395492553711,144.64952087402344,148.80360412597656,135.41043090820312,109.62249755859375,91.89537048339844
30,72,84,47,45,43,38,39,80,131,415,202,106,126,65,43,-36.037872314453125,-24.98753547668457,-10.359500885009766,-19.52419662475586,-25.190454483032227,-18.46365737915039,-13.663586616516113,-53.186424255371094,-89.69312286376953,-104.5877685546875,-100.37017822265625,-79.56555938720703,119.90035247802734,144.9834747314453,144.95204162597656,128.5965118408203,106.37069702148438,88.7950668334961
32,76,94,49,44,44,38,40,87,141,443,209,115,129,62,46,-39.4659309387207,-29.82032012939453,-19.386404037475586,-34.95319366455078,-40.64944839477539,-32.42780685424805,-14.504548072814941,-56.56526565551758,-94.06694793701172,-108.21720123291016,-101.14716339111328,-79.86690521240234,123.23235321044922,145.0401153564453,141.50650024414062,124.6544189453125,104.04165649414062,86.86378479003906
32,77,103,48,41,41,38,40,95,148,426,226,120,130,56,47,-44.53825378417969,-39.355865478515625,-34.16960525512695,-55.56098175048828,-56.46797180175781,-45.93032455444336,-12.057693481445312,-55.524845123291016,-93.50887298583984,-106.23921203613281,-97.90548706054688,-77.73424530029297,123.81312561035156,145.71446228027344,141.85092163085938,124.05060577392578,104.3973159790039,87.01322937011719
49,80,125,56,43,43,37,40,91,139,421,230,126,130,63,50,-50.152618408203125,-48.048973083496094,-46.02507781982422,-70.8134536743164,-69.08709716796875,-56.01276779174805,-12.091689109802246,-56.66681671142578,-94.43055725097656,-105.35025787353516,-96.3858871459961,-76.73503875732422,123.97972869873047,145.1840362548828,140.42074584960938,121.39212036132812,102.45975494384766,85.56334686279297
50,88,130,63,44,42,37,38,100,140,410,249,130,145,73,56,-58.540367126464844,-58.493892669677734,-61.12211608886719,-90.61415100097656,-87.31314086914062,-71.1120834350586,-13.123359680175781,-58.9114990234375,-95.28085327148438,-104.19145965576172,-95.41761779785156,-77.36825561523438,124.4664077758789,146.56336975097656,142.08087158203125,121.98020935058594,102.87982940673828,85.40348052978516
60,85,139,69,48,47,39,42,101,132,359,264,137,142,85,58,-61.10654067993164,-58.49497985839844,-60.625545501708984,-93.41610717773438,-91.40852355957031,-74.24288940429688,-12.389107704162598,-58.16228103637695,-94.17793273925781,-104.06629180908203,-95.31378173828125,-77.69844055175781,123.49153900146484,147.26516723632812,142.9088592529297,123.7704849243164,103.54810333251953,85.58463287353516
65,88,143,69,53,49,38,43,101,142,337,298,139,144,85,63,-62.759788513183594,-59.686092376708984,-62.833709716796875,-99.29216766357422,-96.75057983398438,-79.56269073486328,-10.54495620727539,-56.22235107421875,-91.80880737304688,-101.2801284790039,-93.10625457763672,-76.29200744628906,122.25323486328125,147.67042541503906,143.7648162841797,125.44044494628906,104.34454345703125,85.08952331542969
68,89,152,74,55,52,39,47,94,132,318,279,131,140,87,62,-64.78868865966797,-60.96172332763672,-64.99385833740234,-103.03988647460938,-101.73392486572266,-84.30801391601562,-7.750242710113525,-53.27231979370117,-88.25100708007812,-97.89956665039062,-90.1244125366211,-74.28285217285156,121.13590240478516,148.07427978515625,145.34437561035156,128.17742919921875,105.69500732421875,85.28251647949219
64,99,167,69,58,55,40,47,104,140,284,274,122,134,87,66,-66.25311279296875,-61.3143424987793,-66.18267822265625,-105.16041564941406,-104.60343933105469,-88.19845581054688,-4.518108367919922,-49.0171012878418,-83.3782958984375,-93.95409393310547,-87.44111633300781,-72.6823501586914,119.94965362548828,149.1652069091797,149.06036376953125,133.03424072265625,108.82073211669922,86.96701049804688
69,92,179,72,58,57,36,48,99,157,277,279,119,112,81,64,-67.36658477783203,-61.43050003051758,-103.10963439941406,-109.41045379638672,-109.71036529541016,-94.36840057373047,-0.09505856037139893,-43.804935455322266,-76.75825500488281,-87.39266204833984,-82.29269409179688,-68.89189147949219,117.22528839111328,147.47288513183594,153.4244384765625,136.4129638671875,109.41902160644531,85.6628189086914
76,96,177,69,62,61,34,45,94,160,303,253,120,106,71,61,-66.64342498779297,-60.83863830566406,-105.9968032836914,-110.1311264038086,-111.21656036376953,-95.17192077636719,3.01632022857666,-40.600765228271484,-72.81248474121094,-83.46163940429688,-78.38845825195312,-65.55403137207031,115.62205505371094,145.72059631347656,152.31918334960938,135.71546936035156,107.68582916259766,84.07475280761719
76,101,181,78,56,59,36,43,95,150,348,225,113,95,69,58,-66.47854614257812,-60.19761276245117,-107.05409240722656,-110.84935760498047,-112.95245361328125,-96.80498504638672,4.090266704559326,-39.830787658691406,-71.46273040771484,-81.92076110839844,-76.52447509765625,-63.85299301147461,114.61820983886719,143.48728942871094,151.31114196777344,135.13735961914062,106.41036987304688,82.76142120361328
75,105,171,75,56,58,34,42,94,150,355,229,119,105,72,59,-66.16653442382812,-59.661643981933594,-107.7692642211914,-111.38732147216797,-114.1444320678711,-97.7999038696289,4.893486499786377,-39.590946197509766,-70.8138198852539,-80.94258880615234,-74.97402954101562,-62.15806198120117,113.62731170654297,141.04092407226562,149.27029418945312,133.45907592773438,103.97801971435547,80.89644622802734
74,113,149,80,58,53,31,43,82,133,330,224,120,104,68,51,-66.0079116821289,-59.205379486083984,-108.0716552734375,-111.91053771972656,-114.84828186035156,-99.16719055175781,5.338978290557861,-39.31376647949219,-70.08197784423828,-80.08753204345703,-74.2006607055664,-61.28290939331055,112.56087493896484,139.22776794433594,148.54600524902344,133.19664001464844,103.25308990478516,80.08771514892578
69,115,136,74,61,52,32,42,74,103,329,187,102,99,69,49,-65.97740173339844,-58.991249084472656,-108.40760803222656,-112.33807373046875,-115.44185638427734,-100.29045867919922,5.454620838165283,-39.296329498291016,-69.74394226074219,-79.67537689208984,-73.84283447265625,-60.84971618652344,111.47628784179688,137.4899139404297,147.70204162597656,132.7427520751953,102.56623840332031,79.2351303100586
57,108,125,69,54,42,30,39,67,95,303,175,88,96,67,50,-65.68428039550781,-58.65424728393555,-108.8050765991211,-112.50595092773438,-115.7944107055664,-101.00911712646484,5.699225425720215,-39.464412689208984,-69.74016571044922,-79.40837097167969,-73.30876922607422,-60.00534439086914,109.80705261230469,134.59303283691406,144.86720275878906,130.7863006591797,100.21070098876953,77.0864028930664
54,102,107,58,55,43,29,37,53,76,234,142,82,88,64,42,-65.68428039550781,-58.65424728393555,-108.8050765991211,-112.50595092773438,-115.7944107055664,-101.00911712646484,5.699225425720215,-39.464412689208984,-69.74016571044922,-79.40837097167969,-73.30876922607422,-60.00534439086914,109.80705261230469,134.59303283691406,144.86720275878906,130.7863006591797,100.21070098876953,77.0864028930664
50,95,108,54,51,39,28,36,51,68,211,121,72,75,65,39,-65.24604797363281,-58.220455169677734,-108.93709564208984,-112.3051528930664,-115.52252197265625,-101.10956573486328,5.7277727127075195,-39.78204345703125,-70.0544662475586,-79.50719451904297,-73.23507690429688,-59.551395416259766,108.94371795654297,132.74281311035156,142.58670043945312,129.5431671142578,98.56621551513672,75.7944107055664
44,69,93,42,44,36,26,33,45,64,207,104,68,81,79,73,-64.88469696044922,-57.823978424072266,-108.63593292236328,-111.87866973876953,-114.8781509399414,-100.70014953613281,5.628463268280029,-40.02535629272461,-70.43474578857422,-79.79029846191406,-73.51119995117188,-59.584754943847656,108.61042785644531,132.1205596923828,141.5699462890625,128.99429321289062,97.80856323242188,75.26374053955078
41,58,79,37,39,38,27,34,45,58,174,97,65,88,111,72,-64.36071014404297,-57.035762786865234,-107.76687622070312,-110.86701202392578,-113.47273254394531,-99.43318939208984,5.200315475463867,-40.475311279296875,-71.39270782470703,-80.66552734375,-74.4822998046875,-60.29875946044922,108.12654113769531,131.50677490234375,140.32904052734375,128.2707061767578,96.82190704345703,74.5640869140625
39,54,81,37,35,45,30,34,41,48,171,85,66,85,132,72,-63.386173248291016,-55.629337310791016,-105.92121887207031,-108.94969940185547,-110.91682434082031,-97.05842590332031,4.5936360359191895,-41.0565185546875,-72.87947845458984,-82.0344467163086,-75.97936248779297,-61.407432556152344,107.73025512695312,131.03378295898438,138.97132873535156,127.36754608154297,95.64427185058594,73.76663970947266
32,47,72,33,35,63,34,35,36,42,135,71,63,91,153,75,-60.32192611694336,-50.556053161621094,-98.95764923095703,-100.93416595458984,-101.55174255371094,-88.51929473876953,1.7769155502319336,-43.343448638916016,-78.51493835449219,-87.71454620361328,-81.97016143798828,-66.26197052001953,107.35742950439453,130.8569793701172,136.44151306152344,125.78995513916016,93.72264862060547,72.52613830566406
32,42,59,35,35,79,35,33,32,40,133,72,61,95,156,75,-57.9693717956543,-46.462501525878906,-92.53157806396484,-93.8432846069336,-93.62734985351562,-81.1280746459961,-0.5801493525505066,-44.949954986572266,-82.95907592773438,-92.23621368408203,-86.75426483154297,-70.34368896484375,107.20108795166016,131.27120971679688,135.48899841308594,125.16110229492188,92.94744110107422,72.13065338134766
32,40,55,34,37,87,36,37,35,37,114,55,47,85,159,49,-55.234275817871094,-41.6600227355957,-84.12041473388672,-84.30949401855469,-83.31632232666016,-71.42877960205078,-3.363520860671997,-46.59413528442383,-88.16858673095703,-97.5335464477539,-92.19265747070312,-74.91162872314453,107.21598815917969,132.14381408691406,134.6298370361328,124.53838348388672,92.26961517333984,71.88066864013672
32,39,53,31,36,91,39,33,38,39,115,47,52,80,161,47,-52.385719299316406,-36.485198974609375,-74.28011322021484,-73.56909942626953,-72.48237609863281,-61.8946533203125,-6.3375163078308105,-47.974822998046875,-93.10250091552734,-102.51090240478516,-97.39544677734375,-79.321044921875,108.18696594238281,134.06048583984375,135.89389038085938,126.06552124023438,93.76083374023438,73.44868469238281
31,38,47,30,39,95,38,32,35,40,106,46,55,85,152,76,-49.00708770751953,-31.170429229736328,-63.27074432373047,-61.758155822753906,-60.94318771362305,-51.978214263916016,-9.427918434143066,-49.44528579711914,-97.92047119140625,-107.17411804199219,-101.84738159179688,-82.82560729980469,109.15802001953125,135.43336486816406,136.33511352539062,126.59823608398438,94.38348388671875,74.43656921386719
